 -0.20740208413589858       -5.7402084135898597E-002  0.19163139397405499     
 -0.19578200992656558       -6.2256605484254698E-002  0.18656050771700700     
 -0.21225660659893719       -4.5782010113554802E-002  0.18656050835353299     
 -0.20034102129747369       -5.0341020257831798E-002  0.17979723441056500     
 -0.21268040271798630       -6.2414004953961301E-002  0.20340025105840101     
 -0.20074699877662960       -6.9124877476086005E-002  0.19861133743390399     
 -0.21932534024775951       -5.0472710055451703E-002  0.19860522315069001     
 -0.20669034982216988       -5.6483749585068299E-002  0.19250000776178000     
 -0.21672249351801129       -6.6252089967282296E-002  0.21606597604236299     
 -0.20442668777465520       -7.4829835812258105E-002  0.21214249803024501     
 -0.22517274278203070       -5.3924950553858701E-002  0.21213509350488999     
 -0.21176472287545950       -6.1397445251765402E-002  0.20727140356767201     
 -0.21946672076738499       -6.8857808109277205E-002  0.22937626842848000     
 -0.20686145103650280       -7.8897377371497407E-002  0.22680801395963299     
 -0.22935013052834499       -5.6202309644900299E-002  0.22679930129785300     
 -0.21530888034883378       -6.4817060405436500E-002  0.22366691929269700     
 -0.22085379334162991       -7.0174877597158097E-002  0.24308123275572599     
 -0.20806767012437560       -8.0991433624878997E-002  0.24218939223659899     
 -0.23150280859715588       -5.7327234543357503E-002  0.24218557891770301     
 -0.21710804999449429       -6.6548826286337695E-002  0.24110569550239200     
 -0.22085377963604308       -7.0174866245017703E-002  0.25691901164871900     
 -0.20806765912632741       -8.0991417533854304E-002  0.25781088609045599     
 -0.23150279153465139       -5.7327226659031102E-002  0.25781470116572802     
 -0.21710803622191188       -6.6548814084234603E-002  0.25889461679668202     
 -0.21946668248369899       -6.8857781258814393E-002  0.27062395594723199     
 -0.20686141558843069       -7.8897322210252099E-002  0.27319223908123202     
 -0.22935006672479169       -5.6202286442696897E-002  0.27320095245593301     
 -0.21530882424751030       -6.4817013601503007E-002  0.27633336098721001     
 -0.21672242877011388       -6.6252032945897404E-002  0.28393424868977302     
 -0.20442663113104639       -7.4829752142047595E-002  0.28785774714663898     
 -0.22517265346530860       -5.3924902361024103E-002  0.28786515144649599     
 -0.21176464542622608       -6.1397374050732798E-002  0.29272885999579301     
 -0.21268038051802451       -6.2413984903566699E-002  0.29659980300159500     
 -0.20074698312878789       -6.9124854237056693E-002  0.30138872432589198     
 -0.21932531588433579       -5.0472696974773801E-002  0.30139483861554800     
 -0.20669032984052840       -5.6483731106343603E-002  0.30750005500953198     
 -0.20740208413589858       -5.7402084135898597E-002  0.30836860602594501     
 -0.19578201448646021       -6.2256612418587098E-002  0.31343949625638501     
 -0.21225661498453000       -4.5782015418720699E-002  0.31343949602153898     
 -0.20034102900886741       -5.0341027166695501E-002  0.32020276556609101     
 -0.21599585991681400       -3.3316886501380198E-002  0.18269384513581999     
 -0.20372224758418250       -3.7025552466697399E-002  0.17427894998983900     
 -0.22484111399799311       -3.7110969362142997E-002  0.19507783487567501     
 -0.21144476703324799       -4.1867381107142297E-002  0.18768750136671800     
 -0.23217086646595830       -3.9813524835850198E-002  0.20932778056459100     
 -0.21766620679946219       -4.5624291860411399E-002  0.20354657974543100     
 -0.23739068174509531       -4.1553660461503598E-002  0.22499846209675001     
 -0.22201635554212679       -4.8186466306213302E-002  0.22131526747864300     
 -0.24012824814561401       -4.2411258825580500E-002  0.24156330899374101     
 -0.22426793089988939       -4.9480423944348900E-002  0.24029975630517000     
 -0.24012822730355429       -4.2411253313682000E-002  0.25843698815036897     
 -0.22426791416435310       -4.9480415269560603E-002  0.25970058269973301     
 -0.23739061171722781       -4.1553645487137497E-002  0.27500180743964397     
 -0.22201629528770861       -4.8186434361087299E-002  0.27868503771020398     
 -0.23217076781998391       -3.9813490448805597E-002  0.29067247700041798     
 -0.21766612393583359       -4.5624241011534603E-002  0.29645370553703598     
 -0.22484108002259459       -3.7110958320464398E-002  0.30492222534780100     
 -0.21144474076514230       -4.1867366794479298E-002  0.31231256441125299     
 -0.21599586648191038       -3.3316890004764600E-002  0.31730615574069099     
 -0.20372225523050300       -3.7025557955232602E-002  0.32572104948030500     
